site,date,year,month,depth_m,variable,value
toolik,1990-07-10T00:00:00Z,1990,7,13,do_mg_l,9.9
toolik,1990-07-10T00:00:00Z,1990,7,13,chl_ug_l,NA
toolik,1990-07-10T00:00:00Z,1990,7,13,secchi_m,5.5
toolik,1990-07-10T00:00:00Z,1990,7,14,temp_c,6.45
toolik,1990-07-10T00:00:00Z,1990,7,14,cond_u_s,38
toolik,1990-07-10T00:00:00Z,1990,7,14,do_mg_l,10
toolik,1990-07-10T00:00:00Z,1990,7,14,chl_ug_l,NA
toolik,1990-07-10T00:00:00Z,1990,7,14,secchi_m,5.5
toolik,1990-07-10T00:00:00Z,1990,7,15,temp_c,6.4
toolik,1990-07-10T00:00:00Z,1990,7,15,cond_u_s,38
toolik,1990-07-10T00:00:00Z,1990,7,15,do_mg_l,10
toolik,1990-07-10T00:00:00Z,1990,7,15,chl_ug_l,NA
toolik,1990-07-10T00:00:00Z,1990,7,15,secchi_m,5.5
toolik,1990-07-10T00:00:00Z,1990,7,16,temp_c,6.1
toolik,1990-07-10T00:00:00Z,1990,7,16,cond_u_s,38
toolik,1990-07-10T00:00:00Z,1990,7,16,do_mg_l,10
toolik,1990-07-10T00:00:00Z,1990,7,16,chl_ug_l,NA
toolik,1990-07-10T00:00:00Z,1990,7,16,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,0,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,0,cond_u_s,59
toolik,1990-07-17T00:00:00Z,1990,7,0,do_mg_l,12.6
toolik,1990-07-17T00:00:00Z,1990,7,0,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,0,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,0.1,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,0.1,cond_u_s,58.6
toolik,1990-07-17T00:00:00Z,1990,7,0.1,do_mg_l,12.59
toolik,1990-07-17T00:00:00Z,1990,7,0.1,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,0.1,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,0.2,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,0.2,cond_u_s,58.2
toolik,1990-07-17T00:00:00Z,1990,7,0.2,do_mg_l,12.58
toolik,1990-07-17T00:00:00Z,1990,7,0.2,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,0.2,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,0.5,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,0.5,cond_u_s,57
toolik,1990-07-17T00:00:00Z,1990,7,0.5,do_mg_l,12.55
toolik,1990-07-17T00:00:00Z,1990,7,0.5,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,0.5,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,1,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,1,cond_u_s,55
toolik,1990-07-17T00:00:00Z,1990,7,1,do_mg_l,12.5
toolik,1990-07-17T00:00:00Z,1990,7,1,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,1,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,2,temp_c,13.149999999999999
toolik,1990-07-17T00:00:00Z,1990,7,2,cond_u_s,50
toolik,1990-07-17T00:00:00Z,1990,7,2,do_mg_l,12.4
toolik,1990-07-17T00:00:00Z,1990,7,2,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,2,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,3,temp_c,13.05
toolik,1990-07-17T00:00:00Z,1990,7,3,cond_u_s,41
toolik,1990-07-17T00:00:00Z,1990,7,3,do_mg_l,12.8
toolik,1990-07-17T00:00:00Z,1990,7,3,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,3,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,4,temp_c,13
toolik,1990-07-17T00:00:00Z,1990,7,4,cond_u_s,39
toolik,1990-07-17T00:00:00Z,1990,7,4,do_mg_l,12.8
toolik,1990-07-17T00:00:00Z,1990,7,4,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,4,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,5,temp_c,13.5
toolik,1990-07-17T00:00:00Z,1990,7,5,cond_u_s,40
toolik,1990-07-17T00:00:00Z,1990,7,5,do_mg_l,12.9
toolik,1990-07-17T00:00:00Z,1990,7,5,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,5,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,6,temp_c,11.45
toolik,1990-07-17T00:00:00Z,1990,7,6,cond_u_s,40
toolik,1990-07-17T00:00:00Z,1990,7,6,do_mg_l,13.6
toolik,1990-07-17T00:00:00Z,1990,7,6,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,6,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,7,temp_c,9.5
toolik,1990-07-17T00:00:00Z,1990,7,7,cond_u_s,35
toolik,1990-07-17T00:00:00Z,1990,7,7,do_mg_l,14.4
toolik,1990-07-17T00:00:00Z,1990,7,7,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,7,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,8,temp_c,8.25
toolik,1990-07-17T00:00:00Z,1990,7,8,cond_u_s,35
toolik,1990-07-17T00:00:00Z,1990,7,8,do_mg_l,14.6
toolik,1990-07-17T00:00:00Z,1990,7,8,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,8,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,9,temp_c,7.1
toolik,1990-07-17T00:00:00Z,1990,7,9,cond_u_s,32
toolik,1990-07-17T00:00:00Z,1990,7,9,do_mg_l,14
toolik,1990-07-17T00:00:00Z,1990,7,9,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,9,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,10,temp_c,6.6
toolik,1990-07-17T00:00:00Z,1990,7,10,cond_u_s,31
toolik,1990-07-17T00:00:00Z,1990,7,10,do_mg_l,13.2
toolik,1990-07-17T00:00:00Z,1990,7,10,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,10,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,11,temp_c,6.5
toolik,1990-07-17T00:00:00Z,1990,7,11,cond_u_s,3
toolik,1990-07-17T00:00:00Z,1990,7,11,do_mg_l,13
toolik,1990-07-17T00:00:00Z,1990,7,11,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,11,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,12,temp_c,6.25
toolik,1990-07-17T00:00:00Z,1990,7,12,cond_u_s,30
toolik,1990-07-17T00:00:00Z,1990,7,12,do_mg_l,13.6
toolik,1990-07-17T00:00:00Z,1990,7,12,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,12,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,13,temp_c,6.2
toolik,1990-07-17T00:00:00Z,1990,7,13,cond_u_s,30
toolik,1990-07-17T00:00:00Z,1990,7,13,do_mg_l,13.8
toolik,1990-07-17T00:00:00Z,1990,7,13,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,13,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,14,temp_c,6.1
toolik,1990-07-17T00:00:00Z,1990,7,14,cond_u_s,30
toolik,1990-07-17T00:00:00Z,1990,7,14,do_mg_l,13.6
toolik,1990-07-17T00:00:00Z,1990,7,14,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,14,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,15,temp_c,6.1
toolik,1990-07-17T00:00:00Z,1990,7,15,cond_u_s,30
toolik,1990-07-17T00:00:00Z,1990,7,15,do_mg_l,13
toolik,1990-07-17T00:00:00Z,1990,7,15,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,15,secchi_m,5.5
toolik,1990-07-17T00:00:00Z,1990,7,16,temp_c,6.1
toolik,1990-07-17T00:00:00Z,1990,7,16,cond_u_s,30
toolik,1990-07-17T00:00:00Z,1990,7,16,do_mg_l,12.8
toolik,1990-07-17T00:00:00Z,1990,7,16,chl_ug_l,NA
toolik,1990-07-17T00:00:00Z,1990,7,16,secchi_m,5.5
toolik,1990-07-24T00:00:00Z,1990,7,0,temp_c,15.65
toolik,1990-07-24T00:00:00Z,1990,7,0,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,0,do_mg_l,9.2
toolik,1990-07-24T00:00:00Z,1990,7,0,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,0,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,0.1,temp_c,15.649999999999999
toolik,1990-07-24T00:00:00Z,1990,7,0.1,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,0.1,do_mg_l,9.16
toolik,1990-07-24T00:00:00Z,1990,7,0.1,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,0.1,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,0.2,temp_c,15.65
toolik,1990-07-24T00:00:00Z,1990,7,0.2,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,0.2,do_mg_l,9.12
toolik,1990-07-24T00:00:00Z,1990,7,0.2,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,0.2,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,0.5,temp_c,15.65
toolik,1990-07-24T00:00:00Z,1990,7,0.5,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,0.5,do_mg_l,9
toolik,1990-07-24T00:00:00Z,1990,7,0.5,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,0.5,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,1,temp_c,15.65
toolik,1990-07-24T00:00:00Z,1990,7,1,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,1,do_mg_l,8.8
toolik,1990-07-24T00:00:00Z,1990,7,1,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,1,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,2,temp_c,15.1
toolik,1990-07-24T00:00:00Z,1990,7,2,cond_u_s,48
toolik,1990-07-24T00:00:00Z,1990,7,2,do_mg_l,8.8
toolik,1990-07-24T00:00:00Z,1990,7,2,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,2,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,3,temp_c,14.65
toolik,1990-07-24T00:00:00Z,1990,7,3,cond_u_s,45
toolik,1990-07-24T00:00:00Z,1990,7,3,do_mg_l,9
toolik,1990-07-24T00:00:00Z,1990,7,3,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,3,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,4,temp_c,14.35
toolik,1990-07-24T00:00:00Z,1990,7,4,cond_u_s,45
toolik,1990-07-24T00:00:00Z,1990,7,4,do_mg_l,8.6
toolik,1990-07-24T00:00:00Z,1990,7,4,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,4,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,5,temp_c,14.05
toolik,1990-07-24T00:00:00Z,1990,7,5,cond_u_s,42
toolik,1990-07-24T00:00:00Z,1990,7,5,do_mg_l,8.8
toolik,1990-07-24T00:00:00Z,1990,7,5,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,5,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,6,temp_c,13.25
toolik,1990-07-24T00:00:00Z,1990,7,6,cond_u_s,42
toolik,1990-07-24T00:00:00Z,1990,7,6,do_mg_l,9.1
toolik,1990-07-24T00:00:00Z,1990,7,6,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,6,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,7,temp_c,11
toolik,1990-07-24T00:00:00Z,1990,7,7,cond_u_s,40
toolik,1990-07-24T00:00:00Z,1990,7,7,do_mg_l,10
toolik,1990-07-24T00:00:00Z,1990,7,7,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,7,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,8,temp_c,7.85
toolik,1990-07-24T00:00:00Z,1990,7,8,cond_u_s,37
toolik,1990-07-24T00:00:00Z,1990,7,8,do_mg_l,10.2
toolik,1990-07-24T00:00:00Z,1990,7,8,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,8,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,9,temp_c,7.4
toolik,1990-07-24T00:00:00Z,1990,7,9,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,9,do_mg_l,10
toolik,1990-07-24T00:00:00Z,1990,7,9,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,9,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,10,temp_c,6.6
toolik,1990-07-24T00:00:00Z,1990,7,10,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,10,do_mg_l,9.8
toolik,1990-07-24T00:00:00Z,1990,7,10,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,10,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,11,temp_c,6.5
toolik,1990-07-24T00:00:00Z,1990,7,11,cond_u_s,35
toolik,1990-07-24T00:00:00Z,1990,7,11,do_mg_l,9.6
toolik,1990-07-24T00:00:00Z,1990,7,11,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,11,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,12,temp_c,6.75
toolik,1990-07-24T00:00:00Z,1990,7,12,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,12,do_mg_l,9
toolik,1990-07-24T00:00:00Z,1990,7,12,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,12,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,13,temp_c,6.75
toolik,1990-07-24T00:00:00Z,1990,7,13,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,13,do_mg_l,9.2
toolik,1990-07-24T00:00:00Z,1990,7,13,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,13,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,14,temp_c,6.65
toolik,1990-07-24T00:00:00Z,1990,7,14,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,14,do_mg_l,9.2
toolik,1990-07-24T00:00:00Z,1990,7,14,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,14,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,15,temp_c,6.5
toolik,1990-07-24T00:00:00Z,1990,7,15,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,15,do_mg_l,9
toolik,1990-07-24T00:00:00Z,1990,7,15,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,15,secchi_m,6
toolik,1990-07-24T00:00:00Z,1990,7,16,temp_c,6.5
toolik,1990-07-24T00:00:00Z,1990,7,16,cond_u_s,38
toolik,1990-07-24T00:00:00Z,1990,7,16,do_mg_l,9
toolik,1990-07-24T00:00:00Z,1990,7,16,chl_ug_l,NA
toolik,1990-07-24T00:00:00Z,1990,7,16,secchi_m,6
toolik,1990-07-31T00:00:00Z,1990,7,0,temp_c,13.05
toolik,1990-07-31T00:00:00Z,1990,7,0,cond_u_s,110
toolik,1990-07-31T00:00:00Z,1990,7,0,do_mg_l,12.2
toolik,1990-07-31T00:00:00Z,1990,7,0,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,0,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,0.1,temp_c,13.08
toolik,1990-07-31T00:00:00Z,1990,7,0.1,cond_u_s,109
toolik,1990-07-31T00:00:00Z,1990,7,0.1,do_mg_l,12.22
toolik,1990-07-31T00:00:00Z,1990,7,0.1,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,0.1,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,0.2,temp_c,13.11
toolik,1990-07-31T00:00:00Z,1990,7,0.2,cond_u_s,108
toolik,1990-07-31T00:00:00Z,1990,7,0.2,do_mg_l,12.24
toolik,1990-07-31T00:00:00Z,1990,7,0.2,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,0.2,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,0.5,temp_c,13.2
toolik,1990-07-31T00:00:00Z,1990,7,0.5,cond_u_s,105
toolik,1990-07-31T00:00:00Z,1990,7,0.5,do_mg_l,12.3
toolik,1990-07-31T00:00:00Z,1990,7,0.5,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,0.5,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,1,temp_c,13.35
toolik,1990-07-31T00:00:00Z,1990,7,1,cond_u_s,100
toolik,1990-07-31T00:00:00Z,1990,7,1,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,1,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,1,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,2,temp_c,13.5
toolik,1990-07-31T00:00:00Z,1990,7,2,cond_u_s,100
toolik,1990-07-31T00:00:00Z,1990,7,2,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,2,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,2,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,3,temp_c,13.5
toolik,1990-07-31T00:00:00Z,1990,7,3,cond_u_s,100
toolik,1990-07-31T00:00:00Z,1990,7,3,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,3,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,3,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,4,temp_c,13.5
toolik,1990-07-31T00:00:00Z,1990,7,4,cond_u_s,95
toolik,1990-07-31T00:00:00Z,1990,7,4,do_mg_l,12.2
toolik,1990-07-31T00:00:00Z,1990,7,4,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,4,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,5,temp_c,13.5
toolik,1990-07-31T00:00:00Z,1990,7,5,cond_u_s,85
toolik,1990-07-31T00:00:00Z,1990,7,5,do_mg_l,12
toolik,1990-07-31T00:00:00Z,1990,7,5,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,5,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,6,temp_c,13.65
toolik,1990-07-31T00:00:00Z,1990,7,6,cond_u_s,75
toolik,1990-07-31T00:00:00Z,1990,7,6,do_mg_l,12.2
toolik,1990-07-31T00:00:00Z,1990,7,6,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,6,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,7,temp_c,12.8
toolik,1990-07-31T00:00:00Z,1990,7,7,cond_u_s,70
toolik,1990-07-31T00:00:00Z,1990,7,7,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,7,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,7,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,8,temp_c,11.25
toolik,1990-07-31T00:00:00Z,1990,7,8,cond_u_s,60
toolik,1990-07-31T00:00:00Z,1990,7,8,do_mg_l,13.2
toolik,1990-07-31T00:00:00Z,1990,7,8,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,8,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,9,temp_c,6.75
toolik,1990-07-31T00:00:00Z,1990,7,9,cond_u_s,50
toolik,1990-07-31T00:00:00Z,1990,7,9,do_mg_l,13.2
toolik,1990-07-31T00:00:00Z,1990,7,9,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,9,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,10,temp_c,7.8
toolik,1990-07-31T00:00:00Z,1990,7,10,cond_u_s,50
toolik,1990-07-31T00:00:00Z,1990,7,10,do_mg_l,13.1
toolik,1990-07-31T00:00:00Z,1990,7,10,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,10,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,11,temp_c,7.25
toolik,1990-07-31T00:00:00Z,1990,7,11,cond_u_s,50
toolik,1990-07-31T00:00:00Z,1990,7,11,do_mg_l,12.8
toolik,1990-07-31T00:00:00Z,1990,7,11,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,11,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,12,temp_c,7.1
toolik,1990-07-31T00:00:00Z,1990,7,12,cond_u_s,50
toolik,1990-07-31T00:00:00Z,1990,7,12,do_mg_l,12.7
toolik,1990-07-31T00:00:00Z,1990,7,12,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,12,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,13,temp_c,6.75
toolik,1990-07-31T00:00:00Z,1990,7,13,cond_u_s,48
toolik,1990-07-31T00:00:00Z,1990,7,13,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,13,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,13,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,14,temp_c,6.7
toolik,1990-07-31T00:00:00Z,1990,7,14,cond_u_s,49
toolik,1990-07-31T00:00:00Z,1990,7,14,do_mg_l,12.4
toolik,1990-07-31T00:00:00Z,1990,7,14,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,14,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,15,temp_c,6.7
toolik,1990-07-31T00:00:00Z,1990,7,15,cond_u_s,49
toolik,1990-07-31T00:00:00Z,1990,7,15,do_mg_l,12.2
toolik,1990-07-31T00:00:00Z,1990,7,15,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,15,secchi_m,8.1
toolik,1990-07-31T00:00:00Z,1990,7,16,temp_c,6.7
toolik,1990-07-31T00:00:00Z,1990,7,16,cond_u_s,49
toolik,1990-07-31T00:00:00Z,1990,7,16,do_mg_l,12.2
toolik,1990-07-31T00:00:00Z,1990,7,16,chl_ug_l,NA
toolik,1990-07-31T00:00:00Z,1990,7,16,secchi_m,8.1
toolik,1990-08-07T00:00:00Z,1990,8,0,temp_c,12.9
toolik,1990-08-07T00:00:00Z,1990,8,0,cond_u_s,39
toolik,1990-08-07T00:00:00Z,1990,8,0,do_mg_l,8.1
toolik,1990-08-07T00:00:00Z,1990,8,0,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,0,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,0.1,temp_c,12.9
toolik,1990-08-07T00:00:00Z,1990,8,0.1,cond_u_s,39
toolik,1990-08-07T00:00:00Z,1990,8,0.1,do_mg_l,8.1
toolik,1990-08-07T00:00:00Z,1990,8,0.1,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,0.1,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,0.2,temp_c,12.9
toolik,1990-08-07T00:00:00Z,1990,8,0.2,cond_u_s,39
toolik,1990-08-07T00:00:00Z,1990,8,0.2,do_mg_l,8.1
toolik,1990-08-07T00:00:00Z,1990,8,0.2,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,0.2,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,0.5,temp_c,12.9
toolik,1990-08-07T00:00:00Z,1990,8,0.5,cond_u_s,39
toolik,1990-08-07T00:00:00Z,1990,8,0.5,do_mg_l,8.1
toolik,1990-08-07T00:00:00Z,1990,8,0.5,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,0.5,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,1,temp_c,12.9
toolik,1990-08-07T00:00:00Z,1990,8,1,cond_u_s,39
toolik,1990-08-07T00:00:00Z,1990,8,1,do_mg_l,8.1
toolik,1990-08-07T00:00:00Z,1990,8,1,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,1,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,2,temp_c,12.8
toolik,1990-08-07T00:00:00Z,1990,8,2,cond_u_s,40
toolik,1990-08-07T00:00:00Z,1990,8,2,do_mg_l,8
toolik,1990-08-07T00:00:00Z,1990,8,2,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,2,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,3,temp_c,12.8
toolik,1990-08-07T00:00:00Z,1990,8,3,cond_u_s,40
toolik,1990-08-07T00:00:00Z,1990,8,3,do_mg_l,8
toolik,1990-08-07T00:00:00Z,1990,8,3,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,3,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,4,temp_c,12.8
toolik,1990-08-07T00:00:00Z,1990,8,4,cond_u_s,40
toolik,1990-08-07T00:00:00Z,1990,8,4,do_mg_l,8
toolik,1990-08-07T00:00:00Z,1990,8,4,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,4,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,5,temp_c,12.7
toolik,1990-08-07T00:00:00Z,1990,8,5,cond_u_s,41
toolik,1990-08-07T00:00:00Z,1990,8,5,do_mg_l,8
toolik,1990-08-07T00:00:00Z,1990,8,5,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,5,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,6,temp_c,12.3
toolik,1990-08-07T00:00:00Z,1990,8,6,cond_u_s,41
toolik,1990-08-07T00:00:00Z,1990,8,6,do_mg_l,7.9
toolik,1990-08-07T00:00:00Z,1990,8,6,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,6,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,7,temp_c,12.1
toolik,1990-08-07T00:00:00Z,1990,8,7,cond_u_s,41
toolik,1990-08-07T00:00:00Z,1990,8,7,do_mg_l,7.7
toolik,1990-08-07T00:00:00Z,1990,8,7,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,7,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,8,temp_c,11.8
toolik,1990-08-07T00:00:00Z,1990,8,8,cond_u_s,41
toolik,1990-08-07T00:00:00Z,1990,8,8,do_mg_l,7.9
toolik,1990-08-07T00:00:00Z,1990,8,8,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,8,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,9,temp_c,7.2
toolik,1990-08-07T00:00:00Z,1990,8,9,cond_u_s,38
toolik,1990-08-07T00:00:00Z,1990,8,9,do_mg_l,8.2
toolik,1990-08-07T00:00:00Z,1990,8,9,chl_ug_l,NA
toolik,1990-08-07T00:00:00Z,1990,8,9,secchi_m,5.4
toolik,1990-08-07T00:00:00Z,1990,8,10,temp_c,7
toolik,1990-08-07T00:00:00Z,1990,8,10,cond_u_s,35
toolik,1990-08-07T00:00:00Z,1990,8,10,do_mg_l,8.05
